Train Iter 188, 0.599850, 6.915815, 0.187
Train Iter 189, 0.649586, 7.140604, 0.188
Train Iter 190, 0.652248, 6.988701, 0.184
Train Iter 191, 0.385583, 9.916871, 0.183
Train Iter 192, 0.420855, 9.224081, 0.185
Train Iter 193, 0.477342, 8.976248, 0.187
Train Iter 194, 0.465909, 9.628283, 0.175
Train Iter 195, 0.609553, 6.914965, 0.187
Train Iter 196, 0.580546, 6.636744, 0.187
Train Iter 197, 0.348099, 8.297777, 0.187
Train Iter 198, 0.452680, 9.628191, 0.186
Train Iter 199, 0.579065, 6.913824, 0.183
Train Iter 200, 0.423460, 9.225052, 0.184
Train Iter 201, 0.576052, 6.987523, 0.203
Train Iter 202, 0.521416, 10.067482, 0.182
Train Iter 203, 0.594933, 7.137420, 0.189
Train Iter 204, 0.627762, 7.632314, 0.172
Train Iter 205, 0.448932, 9.355223, 0.183
Train Iter 206, 0.612043, 6.987468, 0.189
Train Iter 207, 0.490551, 9.224745, 0.189
Train Iter 208, 0.436318, 9.488434, 0.186
Train Iter 209, 0.653573, 7.458491, 0.190
Train Iter 210, 0.477958, 8.734875, 0.186
Train Iter 211, 0.405725, 8.851412, 0.188
Train Iter 212, 0.474942, 9.095106, 0.187
Train Iter 213, 0.454793, 9.913950, 0.173
Train Iter 214, 0.519935, 10.065836, 0.174
Train Iter 215, 0.554564, 7.293469, 0.186
Train Iter 216, 0.454470, 10.219500, 0.174
Train Iter 217, 0.574419, 6.567414, 0.187
Train Iter 218, 0.682979, 7.459210, 0.173
Train Iter 219, 0.623573, 7.458477, 0.174
Train Iter 220, 0.536574, 6.439024, 0.188
Train Iter 221, 0.510497, 9.487870, 0.169
Train Iter 222, 0.610483, 7.374628, 0.186
Train Iter 223, 0.502699, 6.630980, 0.189
Train Iter 224, 0.431927, 9.093140, 0.187
Train Iter 225, 0.344975, 8.090931, 0.189
Train Iter 226, 0.488226, 8.970758, 0.191
Train Iter 227, 0.580604, 6.909190, 0.188
