Train Iter 380, 0.293037, 5.867918, 0.404
Train Iter 381, 1.484532, 2.777951, 0.506
Train Iter 382, 1.273490, 2.532063, 0.523
Train Iter 383, 1.917640, 2.092357, 0.631
Train Iter 384, 1.546158, 2.439868, 0.590
Train Iter 385, 1.354413, 2.196130, 0.730
Train Iter 386, 0.822886, 2.667176, 0.545
Train Iter 387, 0.657298, 2.790486, 0.651
Train Iter 388, 1.128422, 3.848909, 0.449
Train Iter 389, 1.223521, 2.481641, 0.629
Train Iter 390, 1.530059, 3.761207, 0.445
Train Iter 391, 0.737281, 3.021538, 0.527
Train Iter 392, 1.085627, 2.788784, 0.426
Train Iter 393, 1.081632, 2.948639, 0.426
Train Iter 394, 1.342476, 2.035182, 0.788
Train Iter 395, 1.144568, 3.846431, 0.404
Train Iter 396, 1.315342, 1.965469, 0.730
Train Iter 397, 1.637101, 2.416345, 0.547
Train Iter 398, 1.509615, 2.561430, 0.544
Train Iter 399, 0.559869, 6.435857, 0.303
Train Iter 400, 0.640014, 2.086084, 0.772
Train Iter 401, 0.631252, 5.478902, 0.414
Train Iter 402, 1.439308, 2.443607, 0.650
Train Iter 403, 1.699574, 1.903031, 0.543
Train Iter 404, 1.493256, 2.082524, 0.548
Train Iter 405, 0.493116, 4.570175, 0.525
Train Iter 406, 1.317358, 2.327117, 0.532
Train Iter 407, 1.030658, 6.023586, 0.360
Train Iter 408, 1.299689, 2.488751, 0.488
Train Iter 409, 0.948911, 2.294449, 0.565
Train Iter 410, 0.973467, 2.134727, 0.684
Train Iter 411, 1.066763, 3.732199, 0.358
Train Iter 412, 0.554586, 3.152586, 0.628
Train Iter 413, 0.638728, 5.298642, 0.365
Train Iter 414, 1.141478, 1.639962, 0.608
Train Iter 415, 1.851755, 3.030668, 0.503
Train Iter 416, 1.529604, 1.903838, 0.631
Train Iter 417, 1.972667, 2.202141, 0.648
Train Iter 418, 1.650127, 2.258724, 0.565
Train Iter 419, 1.174057, 2.430583, 0.546
Train Iter 420, 1.711001, 1.626984, 0.610
Train Iter 421, 1.912998, 2.568775, 0.508
Train Iter 422, 0.556843, 4.595002, 0.384
Train Iter 423, 0.895468, 3.031814, 0.483
Train Iter 424, 1.043436, 3.429138, 0.508
Train Iter 425, 1.409010, 2.598077, 0.524
Train Iter 426, 0.946833, 2.921614, 0.466
Train Iter 427, 1.104869, 3.388283, 0.401
Train Iter 428, 1.268039, 2.511702, 0.627
Train Iter 429, 3.368057, 1.551930, 0.724
Train Iter 430, 1.717921, 2.735910, 0.525
Train Iter 431, 1.320083, 3.050364, 0.528
Train Iter 432, 1.009005, 2.131101, 0.712
Train Iter 433, 1.905905, 2.030207, 0.730
Train Iter 434, 0.618918, 4.059854, 0.466
Train Iter 435, 1.613320, 2.682820, 0.506
Train Iter 436, 1.375312, 3.659960, 0.566
Train Iter 437, 1.039511, 4.297767, 0.465
Train Iter 438, 2.971480, 1.457952, 0.751
Train Iter 439, 1.061378, 3.980106, 0.467
Train Iter 440, 1.741025, 2.253942, 0.529
Train Iter 441, 2.012944, 2.606653, 0.588
Train Iter 442, 1.354173, 4.596751, 0.405
Train Iter 443, 1.122323, 2.718176, 0.608
Train Iter 444, 0.801193, 2.748151, 0.446
Train Iter 445, 1.492882, 2.380015, 0.568
Train Iter 446, 1.129001, 3.574057, 0.445
Train Iter 447, 1.380335, 1.545006, 0.650
Train Iter 448, 1.872333, 2.094918, 0.691
Train Iter 449, 1.451398, 1.895655, 0.789
Train Iter 450, 1.165897, 3.348925, 0.428
Train Iter 451, 0.740943, 3.838945, 0.402
Train Iter 452, 1.066760, 2.762101, 0.525
Train Iter 453, 0.939021, 2.727989, 0.687
Train Iter 454, 0.885877, 3.983998, 0.447
Train Iter 455, 1.681955, 1.892108, 0.787
Train Iter 456, 1.105350, 2.956651, 0.527
Train Iter 457, 1.197621, 2.910818, 0.526
Train Iter 458, 1.824868, 2.826754, 0.446
Train Iter 459, 1.602296, 1.908655, 0.792
Train Iter 460, 1.073098, 3.066574, 0.404
Train Iter 461, 1.966484, 2.600898, 0.569
Train Iter 462, 1.771222, 1.935367, 0.790
Train Iter 463, 1.217081, 3.421108, 0.384
Train Iter 464, 0.454194, 5.662427, 0.424
Train Iter 465, 1.095868, 1.935047, 0.547
Train Iter 466, 1.535358, 2.324572, 0.568
Train Iter 467, 1.507631, 2.020954, 0.708
Train Iter 468, 0.989488, 2.739488, 0.506
Train Iter 469, 1.261189, 2.567594, 0.503
Train Iter 470, 1.905295, 2.166275, 0.669
Train Iter 471, 2.213327, 1.620039, 0.665
Train Iter 472, 0.641598, 6.187049, 0.364
Train Iter 473, 1.146290, 3.196365, 0.425
Train Iter 474, 1.144069, 2.292746, 0.550
Train Iter 475, 0.791030, 3.980282, 0.483
Train Iter 476, 0.842906, 3.952637, 0.425
Train Iter 477, 1.192043, 2.875065, 0.424
Train Iter 478, 1.509006, 2.335134, 0.629
Train Iter 479, 1.754500, 1.930785, 0.568
Train Iter 480, 1.343203, 2.306970, 0.509
Train Iter 481, 1.351352, 2.735361, 0.569
Train Iter 482, 0.996380, 2.247357, 0.571
Train Iter 483, 0.938755, 2.805285, 0.635
Train Iter 484, 1.178942, 2.572159, 0.488
Train Iter 485, 1.024146, 4.861844, 0.426
Train Iter 486, 1.366140, 2.825160, 0.448
Train Iter 487, 1.086190, 3.398047, 0.406
Train Iter 488, 1.421295, 1.563438, 0.792
Train Iter 489, 1.430043, 4.595295, 0.446
Train Iter 490, 1.447735, 2.716858, 0.466
Train Iter 491, 0.997020, 3.983033, 0.466
Train Iter 492, 1.473741, 3.110594, 0.609
Train Iter 493, 0.185882, 14.427920, 0.345
Train Iter 494, 1.315150, 3.544612, 0.385
Train Iter 495, 1.688256, 2.139936, 0.489
Train Iter 496, 0.853585, 3.704985, 0.386
Train Iter 497, 1.926809, 2.458046, 0.547
Train Iter 498, 1.834603, 2.694741, 0.732
Train Iter 499, 0.671349, 5.126464, 0.447
Train Iter 500, 1.746540, 1.987508, 0.526
Train Iter 501, 1.246390, 2.173430, 0.568
Train Iter 502, 2.016333, 2.443298, 0.690
Train Iter 503, 0.992036, 1.848176, 0.629
Train Iter 504, 1.093791, 2.263429, 0.488
Train Iter 505, 0.790464, 4.227815, 0.386
Train Iter 506, 0.889068, 3.167403, 0.612
Train Iter 507, 1.591784, 2.288788, 0.524
Train Iter 508, 1.818099, 2.514816, 0.771
Train Iter 509, 1.331987, 2.649650, 0.507
Train Iter 510, 1.950425, 2.232223, 0.590
Train Iter 511, 1.408917, 1.945880, 0.768
Train Iter 512, 0.650987, 3.298378, 0.466
Train Iter 513, 1.204998, 3.048926, 0.442
Train Iter 514, 1.492681, 2.177121, 0.507
Train Iter 515, 0.534189, 4.233251, 0.383
Train Iter 516, 1.019338, 4.310812, 0.364
Train Iter 517, 1.694876, 1.715250, 0.792
Train Iter 518, 1.270383, 2.450325, 0.546
Train Iter 519, 1.470180, 2.126571, 0.629
Train Iter 520, 0.843127, 2.619830, 0.771
Train Iter 521, 1.424574, 2.873271, 0.446
Train Iter 522, 1.092656, 3.453811, 0.506
Train Iter 523, 1.194781, 3.707448, 0.472
Train Iter 524, 1.353373, 3.560445, 0.529
Train Iter 525, 1.509097, 1.850197, 0.590
Train Iter 526, 1.667361, 2.201757, 0.651
Train Iter 527, 1.210265, 2.830413, 0.527
Train Iter 528, 1.319093, 2.609999, 0.487
Train Iter 529, 0.449583, 7.036777, 0.323
Train Iter 530, 1.063096, 2.067261, 0.791
Train Iter 531, 1.158963, 2.195127, 0.649
Train Iter 532, 0.682001, 4.264651, 0.487
Train Iter 533, 0.302313, 4.074069, 0.448
Train Iter 534, 0.608676, 4.685171, 0.426
Train Iter 535, 1.646458, 2.696945, 0.548
Train Iter 536, 0.727728, 3.465187, 0.489
Train Iter 537, 1.817815, 2.679984, 0.528
Train Iter 538, 1.047833, 2.610702, 0.549
Train Iter 539, 0.760341, 3.342578, 0.485
Train Iter 540, 0.781715, 3.880573, 0.435
Train Iter 541, 0.942117, 4.044833, 0.488
Train Iter 542, 1.908134, 2.162727, 0.569
Train Iter 543, 1.253378, 4.367421, 0.385
Train Iter 544, 1.331155, 3.496061, 0.390
Train Iter 545, 0.693142, 3.396193, 0.466
Train Iter 546, 1.023562, 3.230859, 0.468
Train Iter 547, 1.540624, 2.411211, 0.475
Train Iter 548, 1.318806, 3.124279, 0.488
Train Iter 549, 0.931893, 4.997580, 0.427
Train Iter 550, 1.756424, 2.528843, 0.588
Train Iter 551, 1.108945, 3.322557, 0.608
Train Iter 552, 1.224786, 2.238055, 0.689
Train Iter 553, 1.067500, 2.568437, 0.649
Train Iter 554, 1.191859, 2.384919, 0.548
Train Iter 555, 1.680976, 2.450192, 0.527
Train Iter 556, 1.515504, 3.443194, 0.467
Train Iter 557, 1.029014, 4.750078, 0.466
Train Iter 558, 1.344251, 3.500812, 0.446
