id,acc,pre,rec,f1s,iou
1189,0.839912,0.894040,0.706806,0.789474,0.652174
1190,0.789829,0.740113,0.658291,0.696809,0.534694
1191,0.493670,0.266272,0.206422,0.232558,0.131579
1192,0.869866,0.807860,0.818584,0.813187,0.685185
1193,0.899729,0.885246,0.835052,0.859416,0.753488
1194,0.927775,0.982955,0.860697,0.917772,0.848039
1195,0.882107,0.844156,0.829787,0.836910,0.719557
1196,0.660330,0.541667,0.452736,0.493225,0.327338
1197,0.878434,0.816949,0.863799,0.839721,0.723724
1198,0.936495,0.975352,0.887821,0.929530,0.868339
1199,0.691222,0.759124,0.442553,0.559140,0.388060
1200,0.915715,0.850242,0.884422,0.866995,0.765217
1201,0.883724,0.943609,0.799363,0.865517,0.762918
1202,0.904503,0.885965,0.896450,0.891176,0.803714
1203,0.600365,0.657895,0.276753,0.389610,0.241935
1204,0.809535,0.538136,0.793750,0.641414,0.472119
1205,0.932494,0.936842,0.885572,0.910486,0.835681
1206,0.865797,0.910526,0.762115,0.829736,0.709016
1207,0.867644,0.820408,0.817073,0.818737,0.693103
1208,0.807878,0.915663,0.641350,0.754342,0.605578
1209,0.916747,0.843602,0.890000,0.866180,0.763948
1210,0.792520,0.718563,0.662983,0.689655,0.526316
1211,0.931729,0.928962,0.885417,0.906667,0.829268
1212,0.825592,0.756098,0.762295,0.759184,0.611842
1213,0.840534,0.989418,0.684982,0.809524,0.680000
1214,0.931393,0.890411,0.953079,0.920680,0.853018
1215,0.930466,0.892442,0.941718,0.916418,0.845730
1216,0.699511,0.712707,0.498069,0.586364,0.414791
1217,0.796332,0.676375,0.785714,0.726957,0.571038
1218,0.828870,0.723757,0.740113,0.731844,0.577093
1219,0.936644,0.952941,0.896679,0.923954,0.858657
1220,0.813818,0.853081,0.687023,0.761099,0.614334
1221,0.799962,0.716763,0.681319,0.698592,0.536797
1222,0.902401,0.927835,0.829493,0.875912,0.779221
1223,0.879053,0.885106,0.809339,0.845528,0.732394
1224,0.575599,0.415385,0.279793,0.334365,0.200743
1225,0.769932,0.638095,0.670000,0.653659,0.485507
1226,0.774625,0.647368,0.661290,0.654255,0.486166
1227,0.765105,0.741742,0.724340,0.732938,0.578454
1228,0.848037,0.655052,0.870370,0.747515,0.596825
1229,0.901366,0.949074,0.823293,0.881720,0.788462
1230,0.928182,0.747604,1.000000,0.855576,0.747604
1231,0.797784,0.662222,0.726829,0.693023,0.530249
1232,0.772821,0.710059,0.628272,0.666667,0.500000
1233,0.871268,0.928058,0.758824,0.834951,0.716667
1234,0.948804,0.965318,0.907609,0.935574,0.878947
1235,0.833926,0.885000,0.710843,0.788419,0.650735
1236,0.779435,0.665584,0.759259,0.709343,0.549598
1237,0.843592,0.800000,0.752475,0.775510,0.633333
1238,0.445796,0.268707,0.302682,0.284685,0.165966
1239,0.835563,0.920904,0.696581,0.793187,0.657258
1240,0.897798,0.942857,0.812808,0.873016,0.774648
1241,0.957232,0.948097,0.944828,0.946459,0.898361
1242,0.745056,0.551111,0.659574,0.600484,0.429066
1243,0.744895,0.596939,0.622340,0.609375,0.438202
1244,0.947387,0.822581,0.971429,0.890830,0.803150
1245,0.770870,0.520161,0.737143,0.609929,0.438776
1246,0.875000,0.857143,0.785714,0.819876,0.694737
1247,0.756698,0.743056,0.575269,0.648485,0.479821
1248,0.852991,0.947761,0.717514,0.816720,0.690217
1249,0.909092,0.755760,0.906077,0.824121,0.700855
1250,0.946255,0.960452,0.904255,0.931507,0.871795
1251,0.640596,0.671378,0.508021,0.578387,0.406852
1252,0.901357,0.714286,0.888158,0.791789,0.655340
1253,0.564803,0.293269,0.367470,0.326203,0.194888
1254,0.862776,0.806763,0.795238,0.800959,0.668000
1255,0.970280,0.882353,0.976331,0.926966,0.863874
1256,0.526490,0.257143,0.264706,0.260870,0.150000
1257,0.806059,0.746914,0.679775,0.711765,0.552511
1258,0.509729,0.229299,0.215569,0.222222,0.125000
1259,0.624399,0.471591,0.408867,0.437995,0.280405
1260,0.736395,0.601010,0.607143,0.604061,0.432727
1261,0.956208,0.925926,0.931677,0.928793,0.867052
1262,0.877062,0.812207,0.823810,0.817967,0.692000
1263,0.886541,0.796020,0.842105,0.818414,0.692641
1264,0.675577,0.653409,0.638889,0.646067,0.477178
1265,0.600811,0.746835,0.238866,0.361963,0.220974
1266,0.567897,0.329843,0.348066,0.338710,0.203883
1267,0.803445,0.874346,0.652344,0.747204,0.596429
1268,0.934268,0.878261,0.918182,0.897778,0.814516
1269,0.831113,0.723502,0.765854,0.744076,0.592453
1270,0.594110,0.379310,0.435644,0.405530,0.254335
1271,0.898429,0.925743,0.823789,0.871795,0.772727
1272,0.799804,0.780105,0.674208,0.723301,0.566540
1273,0.521722,0.289340,0.283582,0.286432,0.167155
1274,0.786493,0.807407,0.615819,0.698718,0.536946
1275,0.810079,0.706140,0.738532,0.721973,0.564912
1276,0.841980,0.848780,0.740426,0.790909,0.654135
1277,0.896562,0.961783,0.803191,0.875362,0.778351
1278,0.957622,0.891304,0.947977,0.918768,0.849741
1279,0.914613,0.879070,0.875000,0.877030,0.780992
1280,0.754348,0.690058,0.598985,0.641304,0.472000
1281,0.624855,0.434783,0.476190,0.454545,0.294118
1282,0.791009,0.797619,0.641148,0.710875,0.551440
1283,0.677391,0.500000,0.537688,0.518160,0.349673
1284,0.842535,0.678392,0.789474,0.729730,0.574468
1285,0.893815,0.995652,0.789655,0.880769,0.786942
1286,0.914626,0.840979,0.935374,0.885668,0.794798
1287,0.864459,0.926667,0.747312,0.827381,0.705584
1288,0.480909,0.000000,0.000000,0.000000,0.000000
1289,0.913877,0.947059,0.842932,0.891967,0.805000
1290,0.927093,0.869565,0.893855,0.881543,0.788177
1291,0.900612,0.883871,0.830303,0.856250,0.748634
1292,0.977619,0.816794,0.990741,0.895397,0.810606
1293,0.602041,0.442308,0.352041,0.392045,0.243816
1294,0.901870,0.747720,0.960938,0.841026,0.725664
1295,0.969963,0.842857,0.994382,0.912371,0.838863
1296,0.938312,0.786667,0.956757,0.863415,0.759657
1297,0.801008,0.619512,0.729885,0.670185,0.503968
1298,0.642857,0.448113,0.484694,0.465686,0.303514
1299,0.798350,0.598616,0.800926,0.685149,0.521084
1300,0.704325,0.594406,0.502959,0.544872,0.374449
1301,0.860589,0.671875,0.821656,0.739255,0.586364
1302,0.794010,0.777251,0.674897,0.722467,0.565517
1303,0.766272,0.479167,0.779661,0.593548,0.422018
1304,0.780411,0.840336,0.591716,0.694444,0.531915
1305,0.788280,0.616162,0.701149,0.655914,0.488000
1306,0.910086,0.784810,0.950192,0.859619,0.753799
1307,0.920561,0.843434,0.893048,0.867532,0.766055
1308,0.943139,0.836000,0.958716,0.893162,0.806950
1309,0.792517,0.680000,0.693878,0.686869,0.523077
1310,0.951126,0.936000,0.932271,0.934132,0.876404
1311,0.677632,0.335570,0.500000,0.401606,0.251256
1312,0.961027,0.896226,0.959596,0.926829,0.863636
1313,0.759337,0.647668,0.634518,0.641026,0.471698
1314,0.719242,0.604938,0.544444,0.573099,0.401639
1315,0.905234,0.834225,0.861878,0.847826,0.735849
1316,0.906324,0.888889,0.848485,0.868217,0.767123
1317,0.964523,0.848958,0.976048,0.908078,0.831633
1318,0.574517,0.321101,0.393258,0.353535,0.214724
1319,0.801100,0.715385,0.741036,0.727984,0.572308
1320,0.753927,0.790476,0.594982,0.678937,0.513932
1321,0.806373,0.809278,0.679654,0.738824,0.585821
1322,0.749790,0.631068,0.631068,0.631068,0.460993
1323,0.599694,0.407975,0.554167,0.469965,0.307159
1324,0.939286,0.918919,0.910714,0.914798,0.842975
1325,0.821358,0.602510,0.800000,0.687351,0.523636
1326,0.595745,0.292208,0.357143,0.321429,0.191489
1327,0.762373,0.511236,0.659420,0.575949,0.404444
1328,0.825915,0.786325,0.744939,0.765073,0.619529
1329,0.770405,0.614583,0.662921,0.637838,0.468254
1330,0.799408,0.761146,0.758730,0.759936,0.612821
1331,0.790761,0.713333,0.753521,0.732877,0.578378
1332,0.952562,0.791667,0.989583,0.879630,0.785124
1333,0.793497,0.701835,0.701835,0.701835,0.540636
1334,0.959345,0.851852,0.964072,0.904494,0.825641
1335,0.822754,0.644144,0.777174,0.704433,0.543726
1336,0.871031,0.948571,0.757991,0.842640,0.728070
1337,0.872071,0.708812,0.876777,0.783898,0.644599
1338,0.924412,0.952756,0.858156,0.902985,0.823129
1339,0.881777,0.724771,0.863388,0.788030,0.650206
1340,0.914719,0.844340,0.886139,0.864734,0.761702
1341,0.885275,0.931579,0.793722,0.857143,0.750000
1342,0.692466,0.508850,0.575000,0.539906,0.369775
1343,0.882391,0.923372,0.806020,0.860714,0.755486
1344,0.929675,0.940945,0.888476,0.913958,0.841549
1345,0.918713,0.867403,0.877095,0.872222,0.773399
1346,0.938358,0.902041,0.920833,0.911340,0.837121
1347,0.880893,0.828402,0.809249,0.818713,0.693069
1348,0.757363,0.781609,0.583691,0.668305,0.501845
1349,0.730758,0.556122,0.605556,0.579787,0.408240
1350,0.734739,0.571429,0.621762,0.595533,0.424028
1351,0.938579,0.930556,0.917808,0.924138,0.858974
1352,0.858045,0.868035,0.822222,0.844508,0.730864
1353,0.997653,1.000000,0.995305,0.997647,0.995305
1354,0.796595,0.703704,0.724576,0.713987,0.555195
1355,0.582325,0.329843,0.372781,0.350000,0.212121
1356,0.895753,0.811321,0.860000,0.834951,0.716667
1357,0.960034,0.929648,0.943878,0.936709,0.880952
1358,0.925170,0.839623,0.908163,0.872549,0.773913
1359,0.848094,0.742857,0.808889,0.774468,0.631944
1360,0.938152,0.882051,0.914894,0.898172,0.815166
1361,0.900929,0.915730,0.827411,0.869333,0.768868
1362,0.949351,0.921348,0.938931,0.930057,0.869258
1363,0.777485,0.802548,0.608696,0.692308,0.529412
1364,0.902637,0.948529,0.816456,0.877551,0.781818
1365,0.665993,0.450593,0.570000,0.503311,0.336283
1366,0.882571,0.718182,0.868132,0.786070,0.647541
1367,0.833520,0.750000,0.746032,0.748011,0.597458
1368,0.929214,0.930612,0.890625,0.910180,0.835165
1369,0.968260,0.978610,0.943299,0.960630,0.924242
1370,0.939570,0.917476,0.908654,0.913043,0.840000
1371,0.936011,0.842730,0.979310,0.905901,0.827988
1372,0.772006,0.540179,0.711765,0.614213,0.443223
1373,0.803453,0.800000,0.663317,0.725275,0.568966
1374,0.945282,0.913934,0.929167,0.921488,0.854406
1375,0.953273,0.921875,0.944000,0.932806,0.874074
1376,0.828805,0.809045,0.725225,0.764846,0.619231
1377,0.939337,0.961538,0.901639,0.930626,0.870253
1378,0.884027,0.782772,0.874477,0.826087,0.703704
1379,0.882268,0.879518,0.797814,0.836676,0.719212
1380,0.699804,0.730088,0.528846,0.613383,0.442359
1381,0.943908,0.903226,0.924528,0.913753,0.841202
1382,0.801959,0.754286,0.676923,0.713514,0.554622
1383,0.708955,0.939759,0.426230,0.586466,0.414894
1384,0.734997,0.643192,0.606195,0.624146,0.453642
1385,0.914732,0.914692,0.861607,0.887356,0.797521
1386,0.810658,0.554517,0.868293,0.676806,0.511494
1387,0.959702,0.949367,0.941423,0.945378,0.896414
1388,0.800839,0.939189,0.617778,0.745308,0.594017
1389,0.962733,0.904762,0.959596,0.931373,0.871560
1390,0.910708,0.895833,0.855721,0.875318,0.778281
1391,0.927449,0.839286,0.917073,0.876457,0.780083
1392,0.839430,0.875706,0.717593,0.788804,0.651261
1393,0.911788,0.789683,0.917051,0.848614,0.737037
1394,0.737054,0.665000,0.593750,0.627358,0.457045
1395,0.851630,0.679577,0.865471,0.761341,0.614650
1396,0.668317,0.518519,0.547826,0.532770,0.363112
1397,0.771182,0.666667,0.626506,0.645963,0.477064
1398,0.756671,0.568807,0.670270,0.615385,0.444444
1399,0.892870,0.888031,0.842491,0.864662,0.761589
1400,0.729874,0.829545,0.483444,0.610879,0.439759
1401,0.917535,0.767717,0.937500,0.844156,0.730337
1402,0.865881,0.913043,0.760181,0.829630,0.708861
1403,0.649214,0.445415,0.515152,0.477752,0.313846
1404,0.846154,0.828125,0.750000,0.787129,0.648980
1405,0.891667,0.856540,0.845833,0.851153,0.740876
1406,0.905887,0.781155,0.951852,0.858097,0.751462
1407,0.882115,0.919643,0.798450,0.854772,0.746377
1408,0.923986,0.834081,0.911765,0.871194,0.771784
1409,0.688894,0.630252,0.449102,0.524476,0.355450
1410,0.817400,0.793774,0.739130,0.765478,0.620061
1411,0.865558,0.730000,0.820225,0.772487,0.629310
1412,0.674377,0.631579,0.612613,0.621951,0.451327
1413,0.784732,0.691358,0.651163,0.670659,0.504505
1414,0.900991,0.752525,0.881657,0.811989,0.683486
1415,0.786712,0.661905,0.695000,0.678049,0.512915
1416,0.730646,0.593301,0.607843,0.600484,0.429066
1417,0.756878,0.664948,0.626214,0.645000,0.476015
1418,0.944316,0.861538,0.933333,0.896000,0.811594
1419,0.940790,0.879808,0.924242,0.901478,0.820628
1420,0.485222,0.090909,0.007968,0.014652,0.007380
1421,0.937795,0.786408,0.947368,0.859416,0.753488
1422,0.874469,0.932642,0.772532,0.845070,0.731707
1423,0.841128,0.841060,0.786378,0.812800,0.684636
1424,0.682763,0.492228,0.527778,0.509383,0.341727
1425,0.902617,0.760204,0.881657,0.816438,0.689815
1426,0.867795,0.802030,0.802030,0.802030,0.669492
1427,0.761521,0.623037,0.643243,0.632979,0.463035
1428,0.855415,0.836957,0.762376,0.797927,0.663793
1429,0.898538,0.830769,0.852632,0.841558,0.726457
1430,0.699297,0.508591,0.654867,0.572534,0.401084
1431,0.944187,0.929412,0.908046,0.918605,0.849462
1432,0.953424,0.882051,0.945055,0.912467,0.839024
1433,0.922732,0.794393,0.918919,0.852130,0.742358
1434,0.802772,0.815217,0.714286,0.761421,0.614754
1435,0.962450,0.926531,0.957806,0.941909,0.890196
1436,0.720412,0.614213,0.573460,0.593137,0.421603
1437,0.818521,0.673077,0.788288,0.726141,0.570033
1438,0.882483,0.886905,0.796791,0.839437,0.723301
1439,0.777043,0.822368,0.600962,0.694444,0.531915
1440,0.945023,0.948980,0.907317,0.927681,0.865116
1441,0.943842,0.891228,0.947761,0.918626,0.849498
1442,0.639623,0.475904,0.424731,0.448864,0.289377
1443,0.792168,0.760274,0.641618,0.695925,0.533654
1444,0.766590,0.841026,0.594203,0.696391,0.534202
1445,0.886946,0.901478,0.809735,0.853147,0.743902
1446,0.768050,0.609756,0.704225,0.653595,0.485437
1447,0.911782,0.921053,0.849515,0.883838,0.791855
1448,0.675527,0.495327,0.535354,0.514563,0.346405
1449,0.963815,0.827907,0.988889,0.901266,0.820276
1450,0.740825,0.732558,0.516393,0.605769,0.434483
1451,0.712361,0.575758,0.599099,0.587196,0.415625
1452,0.809654,0.879747,0.652582,0.749326,0.599138
1453,0.585302,0.363095,0.346591,0.354651,0.215548
1454,0.875665,0.873077,0.816547,0.843866,0.729904
1455,0.951679,0.930108,0.925134,0.927614,0.865000
1456,0.664794,0.553398,0.495652,0.522936,0.354037
1457,0.955691,0.896175,0.942529,0.918768,0.849741
1458,0.836465,0.581749,0.854749,0.692308,0.529412
1459,0.969368,0.935484,0.950820,0.943089,0.892308
1460,0.864606,0.833333,0.814815,0.823970,0.700637
1461,0.939621,0.895833,0.938182,0.916519,0.845902
1462,0.836855,0.815668,0.746835,0.779736,0.638989
1463,0.934434,0.778351,0.937888,0.850704,0.740196
1464,0.889938,0.926357,0.818493,0.869091,0.768489
1465,0.748049,0.695035,0.566474,0.624204,0.453704
1466,0.964945,0.755245,0.981818,0.853755,0.744828
1467,0.885873,0.890688,0.823970,0.856031,0.748299
1468,0.761639,0.558952,0.691892,0.618357,0.447552
1469,0.953182,0.880829,0.944444,0.911528,0.837438
1470,0.487179,0.057143,0.021978,0.031746,0.016129
1471,0.784051,0.698529,0.725191,0.711610,0.552326
1472,0.426504,0.080537,0.073620,0.076923,0.040000
1473,0.815507,0.811688,0.679348,0.739645,0.586854
1474,0.654407,0.369295,0.552795,0.442786,0.284345
1475,0.899493,0.878788,0.840580,0.859259,0.753247
1476,0.741118,0.398551,0.743243,0.518868,0.350318
1477,0.959041,0.847926,0.973545,0.906404,0.828829
1478,0.761817,0.655502,0.649289,0.652381,0.484099
1479,0.948298,0.916201,0.921348,0.918768,0.849741
1480,0.844871,0.741758,0.767045,0.754190,0.605381
1481,0.978259,0.816000,0.990291,0.894737,0.809524
1482,0.900790,0.859031,0.859031,0.859031,0.752896
1483,0.982993,0.932692,0.989796,0.960396,0.923810
1484,0.504892,0.406452,0.401274,0.403846,0.253012
1485,0.838395,0.541667,0.871951,0.668224,0.501754
1486,0.612458,0.566038,0.471698,0.514580,0.346420
1487,0.951157,0.841935,0.996183,0.912587,0.839228
1488,0.971501,0.925234,0.970588,0.947368,0.900000
1489,0.885281,0.798851,0.827381,0.812865,0.684729
1490,0.747737,0.703448,0.566667,0.627692,0.457399
1491,0.691123,0.533835,0.479730,0.505338,0.338095
1492,0.849062,0.863905,0.737374,0.795640,0.660633
1493,0.945729,0.900763,0.940239,0.920078,0.851986
1494,0.695573,0.544643,0.570093,0.557078,0.386076
1495,0.542223,0.666667,0.115942,0.197531,0.109589
1496,0.767088,0.877419,0.569038,0.690355,0.527132
1497,0.861706,0.753846,0.803279,0.777778,0.636364
1498,0.931386,0.921053,0.888325,0.904393,0.825472
1499,0.745932,0.564784,0.729614,0.636704,0.467033
1500,0.799475,0.675258,0.704301,0.689474,0.526104
1501,0.537132,0.468085,0.284790,0.354125,0.215159
1502,0.911262,0.776042,0.892216,0.830084,0.709524
1503,0.944464,0.862069,0.935829,0.897436,0.813953
1504,0.892702,0.873239,0.858131,0.865620,0.763077
1505,0.582243,0.394161,0.301676,0.341772,0.206107
1506,0.964942,0.937778,0.954751,0.946188,0.897872
1507,0.707783,0.511737,0.589189,0.547739,0.377163
1508,0.862943,0.907143,0.747059,0.819355,0.693989
1509,0.985903,0.978495,0.978495,0.978495,0.957895
1510,0.970203,0.876190,0.983957,0.926952,0.863850
1511,0.907391,0.842105,0.864865,0.853333,0.744186
1512,0.834783,0.978873,0.674757,0.798851,0.665072
1513,0.562986,0.718750,0.161972,0.264368,0.152318
1514,0.954996,0.896000,0.957265,0.925620,0.861538
1515,0.538346,0.281609,0.281609,0.281609,0.163880
1516,0.784946,0.704036,0.688596,0.696231,0.534014
1517,0.975651,0.960199,0.965000,0.962594,0.927885
1518,0.707369,0.532338,0.572193,0.551546,0.380783
1519,0.773256,0.668571,0.642857,0.655462,0.487500
1520,0.873087,0.729469,0.838889,0.780362,0.639831
1521,0.914130,0.912791,0.853261,0.882022,0.788945
1522,0.895147,0.782828,0.974843,0.868347,0.767327
1523,0.949855,0.954545,0.913043,0.933333,0.875000
1524,0.668288,0.527363,0.502370,0.514563,0.346405
1525,0.846842,0.793893,0.796935,0.795411,0.660317
1526,0.964181,0.950249,0.945545,0.947891,0.900943
1527,0.674949,0.537594,0.578947,0.557505,0.386486
1528,0.667279,0.405941,0.525641,0.458101,0.297101
1529,0.927273,0.863636,0.900000,0.881443,0.788018
1530,0.887898,0.928205,0.800885,0.859857,0.754167
1531,0.839601,0.740741,0.760870,0.750670,0.600858
1532,0.666832,0.597222,0.573333,0.585034,0.413462
1533,0.934639,0.870690,0.922374,0.895787,0.811245
1534,0.926967,0.924171,0.882353,0.902778,0.822785
1535,0.646777,0.418919,0.508197,0.459259,0.298077
1536,0.742397,0.651515,0.605634,0.627737,0.457447
1537,0.957877,0.904762,0.950000,0.926829,0.863636
1538,0.802801,0.607595,0.761905,0.676056,0.510638
1539,0.919832,0.822535,0.970100,0.890244,0.802198
1540,0.856098,0.826531,0.771429,0.798030,0.663934
1541,0.954111,0.912409,0.954198,0.932836,0.874126
1542,0.778698,0.743719,0.649123,0.693208,0.530466
1543,0.557033,0.690476,0.136792,0.228346,0.128889
1544,0.485285,0.253165,0.080645,0.122324,0.065147
1545,0.854473,0.721831,0.854167,0.782443,0.642633
1546,0.908795,0.813472,0.877095,0.844086,0.730233
1547,0.947051,0.892593,0.948819,0.919847,0.851590
1548,0.650399,0.492424,0.546218,0.517928,0.349462
1549,0.896186,0.775120,0.870968,0.820253,0.695279
1550,0.784793,0.687500,0.650888,0.668693,0.502283
1551,0.796986,0.554054,0.820000,0.661290,0.493976
1552,0.878202,0.766055,0.843434,0.802885,0.670683
1553,0.709278,0.560209,0.560209,0.560209,0.389091
1554,0.871224,0.791367,0.852713,0.820896,0.696203
1555,0.965454,0.836449,0.988950,0.906329,0.828704
1556,0.861487,0.742424,0.807692,0.773684,0.630901
1557,0.633682,0.434959,0.509524,0.469298,0.306590
1558,0.782194,0.728000,0.694656,0.710938,0.551515
1559,0.825452,0.698925,0.742857,0.720222,0.562771
1560,0.864716,0.704380,0.873303,0.779798,0.639073
1561,0.874120,0.847682,0.785276,0.815287,0.688172
1562,0.836232,0.772727,0.739130,0.755556,0.607143
1563,0.796659,0.721591,0.675532,0.697802,0.535865
1564,0.901945,0.875576,0.852018,0.863636,0.760000
1565,0.859703,0.852792,0.770642,0.809639,0.680162
1566,0.817566,0.655678,0.802691,0.721774,0.564669
1567,0.717262,0.524324,0.577381,0.549575,0.378906
1568,0.911034,0.823834,0.878453,0.850267,0.739535
1569,0.791123,0.692737,0.673913,0.683196,0.518828
1570,0.778093,0.628906,0.725225,0.673640,0.507886
1571,0.511375,0.384615,0.035211,0.064516,0.033333
1572,0.753140,0.953608,0.527066,0.678899,0.513889
1573,0.969107,0.983871,0.943299,0.963158,0.928934
1574,0.566238,0.361702,0.338308,0.349614,0.211838
1575,0.703299,0.632653,0.536797,0.580796,0.409241
1576,0.923823,0.904930,0.901754,0.903339,0.823718
1577,0.873400,0.834507,0.840426,0.837456,0.720365
1578,0.962559,0.928230,0.950980,0.939467,0.885845
1579,0.943938,0.947644,0.905000,0.925831,0.861905
1580,0.974923,0.912698,0.966387,0.938776,0.884615
1581,0.836676,0.822115,0.740260,0.779043,0.638060
1582,0.506464,0.333333,0.100840,0.154839,0.083916
1583,0.887552,0.885000,0.815668,0.848921,0.737500
1584,0.854204,0.821429,0.758242,0.788571,0.650943
1585,0.875427,0.835391,0.825203,0.830266,0.709790
1586,0.811400,0.780303,0.668831,0.720280,0.562842
1587,0.727746,0.675556,0.593750,0.632017,0.462006
1588,0.825578,0.721239,0.761682,0.740909,0.588448
1589,0.890134,0.910828,0.803371,0.853731,0.744792
1590,0.486407,0.209877,0.185792,0.197101,0.109325
1591,0.722213,0.757937,0.578788,0.656357,0.488491
1592,0.561418,0.303867,0.327381,0.315186,0.187075
1593,0.794967,0.756272,0.727586,0.741652,0.589385
1594,0.906547,0.892655,0.844920,0.868132,0.766990
1595,0.957226,0.880000,0.961165,0.918794,0.849785
1596,0.823680,0.902913,0.686347,0.779874,0.639175
1597,0.480907,0.321569,0.300366,0.310606,0.183857
1598,0.825687,0.820433,0.781711,0.800604,0.667506
1599,0.639722,0.450777,0.457895,0.454308,0.293919
1600,0.902411,0.846939,0.855670,0.851282,0.741071
1601,0.853710,0.742616,0.814815,0.777042,0.635379
1602,0.528013,0.483471,0.340116,0.399317,0.249467
1603,0.964854,0.949074,0.949074,0.949074,0.903084
1604,0.716417,0.672316,0.536036,0.596491,0.425000
1605,0.875499,0.704403,0.823529,0.759322,0.612022
1606,0.819742,0.648536,0.782828,0.709382,0.549645
1607,0.957048,0.919890,0.979412,0.948718,0.902439
1608,0.877394,0.728643,0.843023,0.781671,0.641593
1609,0.598581,0.415094,0.352941,0.381503,0.235714
1610,0.822129,0.755020,0.758065,0.756539,0.608414
1611,0.947590,0.773399,0.969136,0.860274,0.754808
1612,0.753930,0.564655,0.678756,0.616471,0.445578
1613,0.916100,0.987288,0.838129,0.906615,0.829181
1614,0.955496,0.904762,0.950000,0.926829,0.863636
1615,0.899002,0.771429,0.895735,0.828947,0.707865
1616,0.776245,0.672956,0.636905,0.654434,0.486364
1617,0.673234,0.434043,0.566667,0.491566,0.325879
1618,0.859748,0.742574,0.806452,0.773196,0.630252
1619,0.928443,0.875676,0.895028,0.885246,0.794118
1620,0.876833,0.956863,0.777070,0.857645,0.750769
1621,0.926162,0.837500,0.893333,0.864516,0.761364
1622,0.787391,0.666667,0.684211,0.675325,0.509804
1623,0.806018,0.698690,0.733945,0.715884,0.557491
1624,0.736661,0.724444,0.594891,0.653307,0.485119
1625,0.932340,0.783784,0.913386,0.843636,0.729560
1626,0.510802,0.186813,0.250000,0.213836,0.119718
1627,0.605838,0.459239,0.605735,0.522411,0.353556
1628,0.763953,0.681592,0.640187,0.660241,0.492806
1629,0.845894,0.685841,0.811518,0.743405,0.591603
1630,0.744598,0.619048,0.594286,0.606414,0.435146
1631,0.962562,0.775862,0.985401,0.868167,0.767045
1632,0.876798,0.752066,0.858491,0.801762,0.669118
1633,0.670455,0.626374,0.555195,0.588640,0.417073
1634,0.744779,0.764192,0.599315,0.671785,0.505780
1635,0.718993,0.682796,0.545064,0.606205,0.434932
1636,0.485926,0.155556,0.092105,0.115702,0.061404
1637,0.843691,0.906122,0.735099,0.811700,0.683077
1638,0.881803,0.825641,0.821429,0.823529,0.700000
1639,0.938794,0.886010,0.914439,0.900000,0.818182
1640,0.869325,0.766355,0.824121,0.794189,0.658635
1641,0.914121,0.901478,0.863208,0.881928,0.788793
1642,0.691930,0.582938,0.541850,0.561644,0.390476
1643,0.564626,0.432692,0.229592,0.300000,0.176471
1644,0.913081,0.906250,0.857143,0.881013,0.787330
1645,0.824664,0.701493,0.750000,0.724936,0.568548
1646,0.902471,0.785211,0.917695,0.846300,0.733553
1647,0.925326,0.947183,0.881967,0.913413,0.840625
1648,0.758509,0.647368,0.630769,0.638961,0.469466
1649,0.814182,0.942446,0.642157,0.763848,0.617925
1650,0.644458,0.488038,0.476636,0.482270,0.317757
1651,0.957656,0.924444,0.945455,0.934831,0.877637
1652,0.907481,0.841121,0.873786,0.857143,0.750000
1653,0.803793,0.769231,0.673575,0.718232,0.560345
1654,0.816177,0.670157,0.735632,0.701370,0.540084
1655,0.836390,0.743333,0.822878,0.781086,0.640805
1656,0.908163,0.826923,0.877551,0.851485,0.741379
1657,0.851964,0.553957,0.905882,0.687500,0.523810
1658,0.965886,0.936842,0.951872,0.944297,0.894472
1659,0.788218,0.642857,0.703125,0.671642,0.505618
1660,0.871774,0.982036,0.748858,0.849741,0.738739
1661,0.738946,0.582938,0.627551,0.604423,0.433099
1662,0.785656,0.727749,0.661905,0.693267,0.530534
1663,0.673220,0.525346,0.527778,0.526559,0.357367
1664,0.866732,0.749049,0.852814,0.797571,0.663300
1665,0.866184,0.986111,0.735751,0.842730,0.728205
1666,0.944910,0.800000,0.960894,0.873096,0.774775
1667,0.845690,0.955975,0.703704,0.810667,0.681614
1668,0.764288,0.983051,0.532110,0.690476,0.527273
1669,0.950397,0.943299,0.919598,0.931298,0.871429
1670,0.840127,0.755365,0.782222,0.768559,0.624113
1671,0.820221,0.777778,0.695906,0.734568,0.580488
1672,0.927495,0.842932,0.904494,0.872629,0.774038
1673,0.641982,0.468182,0.488152,0.477958,0.314024
1674,0.734684,0.700000,0.558685,0.621410,0.450758
1675,0.918228,0.912281,0.887372,0.899654,0.817610
1676,0.882927,0.828571,0.828571,0.828571,0.707317
1677,0.756528,0.601990,0.647059,0.623711,0.453184
1678,0.828560,0.713542,0.748634,0.730667,0.575630
1679,0.854560,0.770833,0.783069,0.776903,0.635193
1680,0.841483,0.965278,0.691542,0.805797,0.674757
1681,0.877959,0.860656,0.820312,0.840000,0.724138
1682,0.938433,0.948276,0.891892,0.919220,0.850515
1683,0.797488,0.691667,0.728070,0.709402,0.549669
1684,0.898083,0.923497,0.820388,0.868895,0.768182
1685,0.844329,0.873016,0.781250,0.824588,0.701531
1686,0.816404,0.748691,0.715000,0.731458,0.576613
1687,0.844556,0.763889,0.820896,0.791367,0.654762
