Train Iter 128, 5.074419, 5.132565, 7.378311, 5.927776, 7.350
Train Iter 129, 3.333714, 6.386068, 7.612687, 6.096711, 7.439
Train Iter 130, 3.547441, 5.389190, 7.407108, 5.881279, 7.423
Train Iter 131, 2.177711, 5.017822, 8.116793, 5.945329, 7.151
Train Iter 132, 3.496895, 5.093999, 8.053056, 6.067510, 7.231
Train Iter 133, 5.701032, 5.264632, 7.813569, 6.024780, 7.433
Train Iter 134, 3.221652, 5.673110, 7.031416, 5.705475, 7.045
Train Iter 135, 2.714798, 4.726352, 7.252789, 5.890075, 7.041
Train Iter 136, 2.268435, 5.166168, 7.625928, 5.753213, 6.714
Train Iter 137, 2.711133, 5.094996, 7.478195, 5.927739, 7.176
Train Iter 138, 3.803538, 5.308213, 7.384724, 5.822559, 7.004
Train Iter 139, 4.734001, 5.316400, 7.667350, 5.837972, 7.054
Train Iter 140, 3.007204, 5.735958, 7.345673, 5.893077, 7.709
Train Iter 141, 2.642625, 4.469738, 7.679865, 5.962254, 7.706
Train Iter 142, 1.883264, 5.121271, 7.589300, 5.861636, 7.678
Train Iter 143, 2.446480, 4.501104, 7.061856, 5.822474, 7.044
Train Iter 144, 1.857254, 5.059631, 7.574259, 5.906158, 7.716
Train Iter 145, 2.725380, 5.295191, 7.937386, 5.837759, 6.977
Train Iter 146, 3.071968, 5.049051, 7.706833, 5.824839, 7.372
Train Iter 147, 0.991633, 6.589838, 9.204212, 6.188027, 7.428
Train Iter 148, 2.046477, 4.340100, 7.699331, 5.871776, 7.538
Train Iter 149, 2.839229, 5.591681, 7.773213, 5.993403, 7.538
Train Iter 150, 2.143721, 4.975073, 7.341069, 5.688450, 6.981
Train Iter 151, 3.427230, 5.608820, 7.444479, 6.026250, 7.285
Train Iter 152, 2.196083, 6.447240, 7.322768, 5.934005, 7.269
Train Iter 153, 3.244488, 4.622226, 7.199630, 5.799911, 7.180
Train Iter 154, 2.110242, 6.889072, 7.274622, 6.075081, 6.852
Train Iter 155, 2.948715, 4.013378, 7.028009, 5.756862, 7.372
Train Iter 156, 3.107202, 5.871829, 7.629728, 6.016744, 7.150
Train Iter 157, 4.931470, 5.059766, 7.086611, 5.828336, 6.844
Train Iter 158, 2.564593, 4.654760, 7.423848, 5.879948, 7.745
Train Iter 159, 2.875983, 5.325227, 7.374526, 5.926021, 7.037
Train Iter 160, 3.378315, 4.562144, 7.670238, 5.806135, 7.279
Train Iter 161, 2.214802, 6.446491, 7.454202, 6.032323, 7.349
Train Iter 162, 3.432868, 4.737449, 7.368809, 5.987999, 6.975
Train Iter 163, 3.369389, 3.864093, 6.842051, 5.632990, 7.165
Train Iter 164, 2.889897, 4.303685, 7.745513, 5.932977, 7.390
Train Iter 165, 1.917933, 5.279905, 7.080091, 5.949017, 7.562
Train Iter 166, 1.570249, 4.274678, 7.371380, 5.970508, 7.510
Train Iter 167, 2.692640, 5.379524, 7.441730, 5.879911, 7.411
Train Iter 168, 3.805031, 5.524350, 6.892406, 5.910409, 7.168
Train Iter 169, 1.471769, 3.885928, 8.036409, 6.043256, 7.722
Train Iter 170, 1.802351, 5.325860, 7.653392, 5.957215, 7.357
Train Iter 171, 3.127575, 4.738863, 7.605427, 6.061881, 7.299
Train Iter 172, 2.200857, 4.445736, 7.009604, 5.985106, 7.285
Train Iter 173, 2.957677, 4.944829, 6.988435, 5.803347, 6.595
Train Iter 174, 3.327422, 4.818545, 7.388529, 5.794566, 7.062
Train Iter 175, 2.670245, 5.096515, 6.878139, 5.845567, 7.061
Train Iter 176, 3.589640, 5.477832, 7.788143, 5.989226, 7.223
Train Iter 177, 2.943765, 6.063731, 7.028257, 5.816649, 6.898
Train Iter 178, 4.442729, 4.604012, 7.194885, 5.933383, 7.166
Train Iter 179, 3.833049, 6.023907, 7.100467, 5.813667, 6.990
Train Iter 180, 1.383469, 4.389643, 7.595032, 6.061004, 7.590
Train Iter 181, 5.701119, 5.187594, 7.385159, 5.975605, 7.544
Train Iter 182, 4.206522, 4.907464, 7.220366, 5.911987, 7.499
Train Iter 183, 4.180115, 5.326243, 7.634068, 5.875497, 7.399
Train Iter 184, 3.736756, 4.959955, 7.327486, 5.916546, 6.984
Train Iter 185, 1.790579, 5.061328, 7.032282, 5.888278, 7.216
Train Iter 186, 3.139245, 4.949726, 7.487211, 5.955111, 7.073
Train Iter 187, 3.583898, 5.788922, 7.586596, 5.933180, 7.204
Train Iter 188, 3.104474, 4.795475, 7.471793, 5.760554, 7.073
Train Iter 189, 1.827312, 4.925220, 7.694397, 5.937199, 7.359
Train Iter 190, 0.765460, 4.969822, 7.425880, 5.777946, 7.003
Train Iter 191, 2.696118, 4.878990, 7.232673, 5.893413, 7.366
Train Iter 192, 4.900084, 4.865087, 8.206712, 6.037032, 7.328
Train Iter 193, 2.701150, 5.425339, 7.625673, 6.002858, 7.272
Train Iter 194, 2.652561, 4.135599, 7.388863, 6.025742, 7.433
Train Iter 195, 3.925285, 5.474463, 7.897227, 6.068790, 7.434
Train Iter 196, 2.496615, 5.724921, 7.315778, 5.999599, 7.401
Train Iter 197, 3.723414, 5.495452, 7.529015, 6.033495, 7.333
Train Iter 198, 3.132990, 4.915749, 7.292054, 5.724796, 7.054
Train Iter 199, 2.245907, 5.639137, 7.240641, 5.860436, 7.270
Train Iter 200, 3.238633, 5.555575, 8.345245, 6.130126, 7.520
Train Iter 201, 3.407277, 4.696139, 7.178428, 5.917965, 7.178
Train Iter 202, 4.849649, 4.856988, 7.564354, 5.857862, 6.926
Train Iter 203, 3.399082, 4.792449, 7.245890, 5.999402, 7.460
Train Iter 204, 3.795893, 5.219565, 7.314785, 5.799590, 7.446
Train Iter 205, 4.025934, 4.510228, 8.074736, 6.105336, 7.557
Train Iter 206, 2.891671, 4.818329, 6.823402, 5.646379, 6.815
Train Iter 207, 2.267064, 3.933725, 7.617597, 5.688401, 7.255
Train Iter 208, 4.109090, 4.982024, 8.052987, 6.229434, 7.564
Train Iter 209, 3.628583, 4.738224, 8.044515, 6.048388, 7.489
Train Iter 210, 3.772345, 4.866342, 7.104410, 6.058640, 7.215
Train Iter 211, 3.527084, 4.882058, 7.549880, 5.891780, 7.343
Train Iter 212, 4.068777, 4.544474, 7.163781, 5.908639, 7.322
Train Iter 213, 1.581174, 5.733712, 7.169561, 5.764264, 6.798
Train Iter 214, 2.529733, 4.373751, 6.820466, 5.916872, 7.345
Train Iter 215, 3.090950, 4.185106, 6.744913, 5.906233, 7.241
Train Iter 216, 1.781731, 4.688814, 6.807595, 5.861809, 7.375
Train Iter 217, 5.167493, 4.670848, 7.280790, 6.049092, 7.446
Train Iter 218, 1.151423, 3.343579, 6.944575, 5.895641, 7.223
Train Iter 219, 2.004019, 4.811436, 7.479367, 5.912749, 6.970
Train Iter 220, 2.916243, 5.852987, 7.221033, 5.812542, 7.705
Train Iter 221, 4.466617, 5.938746, 7.369828, 5.865964, 7.479
Train Iter 222, 1.269799, 4.456951, 7.473180, 5.929411, 7.198
Train Iter 223, 2.303204, 4.375136, 7.421418, 5.996184, 7.675
Train Iter 224, 2.996444, 4.578608, 7.666903, 6.077816, 7.696
Train Iter 225, 2.640328, 4.564848, 6.725337, 5.893844, 7.552
Train Iter 226, 3.149563, 4.764940, 7.101830, 5.833967, 7.358
Train Iter 227, 2.112295, 5.193615, 7.433708, 5.717170, 7.392
Train Iter 228, 1.403822, 4.380847, 7.064302, 5.999056, 7.641
Train Iter 229, 2.756818, 5.190230, 7.871772, 6.104050, 7.255
Train Iter 230, 3.174827, 4.985873, 6.992239, 5.997988, 7.216
Train Iter 231, 4.901087, 5.195728, 7.920336, 5.874979, 7.055
Train Iter 232, 3.102354, 4.683517, 8.303017, 6.002059, 7.548
Train Iter 233, 2.075393, 4.843025, 7.633422, 5.835908, 7.413
Train Iter 234, 3.319358, 4.999357, 7.194698, 5.915321, 7.418
Train Iter 235, 3.373430, 4.384432, 7.148967, 5.847840, 7.275
Train Iter 236, 3.055655, 4.619268, 7.717447, 5.935072, 7.175
Train Iter 237, 4.243093, 4.967748, 6.678836, 5.742657, 7.048
Train Iter 238, 3.416282, 5.247491, 6.930637, 5.906972, 7.401
Train Iter 239, 2.303925, 4.187583, 6.677383, 5.678206, 7.159
Train Iter 240, 3.295513, 5.080884, 6.797753, 5.914297, 7.485
Train Iter 241, 3.518167, 5.443407, 7.601052, 6.026567, 7.456
Train Iter 242, 1.704890, 5.676570, 7.321062, 5.885565, 7.197
Train Iter 243, 1.939576, 4.599189, 7.057506, 5.834492, 7.145
Train Iter 244, 2.252274, 5.478852, 6.356289, 5.878917, 6.983
Train Iter 245, 3.737855, 4.400165, 8.131659, 6.159282, 7.457
Train Iter 246, 3.250201, 4.414238, 7.030818, 6.032591, 7.516
Train Iter 247, 3.405962, 5.472243, 7.544481, 5.965332, 7.247
Train Iter 248, 2.519961, 4.462897, 7.750113, 5.966794, 7.145
Train Iter 249, 3.730708, 4.475213, 7.467680, 6.046283, 7.135
Train Iter 250, 2.524521, 4.387908, 7.291227, 5.903931, 7.593
Train Iter 251, 4.342886, 4.923564, 7.592531, 6.063350, 7.467
Train Iter 252, 2.325241, 4.447681, 7.326850, 6.015255, 7.358
Train Iter 253, 2.385820, 5.675209, 7.466141, 6.060646, 7.153
Train Iter 254, 3.736761, 4.843380, 6.765910, 5.914845, 6.849
Train Iter 255, 1.923429, 4.624322, 6.837637, 5.832774, 7.139
Train Iter 256, 2.522005, 3.991749, 7.263659, 5.931826, 7.382
Train Iter 257, 2.922328, 4.553914, 7.095614, 5.884830, 6.945
Train Iter 258, 3.936187, 4.632430, 7.171790, 5.811081, 7.154
Train Iter 259, 2.766493, 4.279004, 6.994313, 5.981649, 7.325
Train Iter 260, 4.057508, 5.233456, 7.362715, 5.936829, 6.993
Train Iter 261, 3.272720, 4.645402, 7.441694, 5.797079, 7.181
Train Iter 262, 1.769679, 4.923497, 7.388583, 5.985122, 7.375
Train Iter 263, 2.529000, 4.451694, 7.525947, 5.879751, 7.569
Train Iter 264, 2.686762, 4.581613, 7.317069, 5.903160, 7.539
Train Iter 265, 5.376779, 5.300962, 7.509410, 6.055685, 7.642
Train Iter 266, 3.790163, 4.714379, 7.204843, 5.876630, 7.318
Train Iter 267, 2.547190, 4.507231, 7.304699, 5.941626, 7.228
Train Iter 268, 2.297488, 3.725907, 6.603877, 5.761277, 6.808
Train Iter 269, 1.846575, 4.859174, 6.724809, 5.767482, 6.905
Train Iter 270, 3.369912, 4.150325, 7.413768, 5.970550, 7.152
Train Iter 271, 2.765275, 3.798656, 7.309287, 5.860754, 7.085
Train Iter 272, 1.995119, 4.126607, 7.237756, 5.907391, 7.475
Train Iter 273, 2.299325, 5.263389, 8.077813, 6.345700, 7.680
Train Iter 274, 2.726586, 4.452286, 7.194272, 5.967628, 7.233
Train Iter 275, 4.016079, 4.739333, 7.310266, 5.958456, 7.524
Train Iter 276, 3.182194, 5.298127, 7.033070, 5.840966, 7.525
Train Iter 277, 2.534296, 3.294310, 7.407799, 5.976892, 7.408
Train Iter 278, 2.782465, 5.062884, 6.998631, 5.927004, 7.594
Train Iter 279, 2.695440, 4.887599, 7.345015, 6.102005, 7.599
Train Iter 280, 3.057003, 4.296301, 6.711576, 5.915031, 7.370
Train Iter 281, 2.851600, 4.651680, 7.228683, 5.944745, 7.311
Train Iter 282, 2.703154, 4.957400, 7.792173, 6.112891, 7.611
Train Iter 283, 3.130717, 4.371240, 7.075639, 5.959148, 7.478
Train Iter 284, 2.312420, 4.876099, 7.797140, 5.868362, 6.938
Train Iter 285, 2.174121, 3.937602, 7.304732, 5.886548, 7.318
Train Iter 286, 2.691199, 4.448363, 7.106061, 5.902316, 7.419
Train Iter 287, 2.938675, 4.409417, 7.232578, 5.920363, 7.221
Train Iter 288, 2.551635, 4.353194, 7.218014, 6.011208, 7.705
Train Iter 289, 1.130529, 4.823689, 7.659169, 5.811826, 6.875
Train Iter 290, 2.474562, 4.476463, 7.297042, 5.996838, 7.407
Train Iter 291, 2.408382, 4.820146, 7.142685, 6.015049, 7.641
Train Iter 292, 2.953499, 4.137834, 7.756001, 6.003843, 7.426
Train Iter 293, 2.097067, 4.084054, 7.199300, 5.929241, 7.495
Train Iter 294, 2.931366, 4.630751, 7.339979, 5.887008, 7.290
Train Iter 295, 3.685711, 4.804941, 7.368135, 6.044851, 7.330
Train Iter 296, 2.885628, 5.462998, 7.212256, 5.902445, 7.405
Train Iter 297, 1.708716, 6.677224, 7.466985, 5.952725, 7.353
Train Iter 298, 1.173858, 4.602459, 6.926063, 5.841790, 7.167
Train Iter 299, 2.953239, 4.659091, 7.807775, 6.074676, 7.543
Train Iter 300, 2.134175, 4.985990, 7.164482, 5.880126, 7.276
Train Iter 301, 1.565164, 4.529315, 7.076356, 6.001620, 7.552
Train Iter 302, 2.657101, 4.410140, 6.772541, 5.879139, 7.256
Train Iter 303, 3.663933, 4.399487, 7.542108, 6.021430, 7.247
Train Iter 304, 3.863394, 4.616814, 7.393880, 6.106381, 7.364
Train Iter 305, 4.287697, 4.728844, 6.938509, 5.826492, 7.415
Train Iter 306, 2.603426, 4.900082, 6.882583, 5.829623, 7.580
Train Iter 307, 2.727699, 4.914594, 7.194387, 5.795932, 7.041
Train Iter 308, 3.555493, 4.793087, 7.416148, 5.992161, 7.739
Train Iter 309, 2.935157, 4.783936, 6.631649, 5.668233, 7.159
Train Iter 310, 2.343505, 5.234644, 7.617856, 5.927529, 7.427
Train Iter 311, 2.330570, 5.464429, 7.096096, 5.692014, 6.876
Train Iter 312, 1.909728, 4.564698, 6.588030, 5.830007, 7.136
Train Iter 313, 2.732127, 5.235119, 7.218613, 5.900762, 7.009
Train Iter 314, 2.390665, 5.415962, 7.169092, 5.785771, 6.923
Train Iter 315, 1.445578, 3.955492, 6.848638, 5.960510, 7.477
Train Iter 316, 2.098693, 5.589139, 7.607736, 5.925533, 7.290
Train Iter 317, 1.666270, 4.152750, 7.415235, 6.042260, 7.527
Train Iter 318, 1.871370, 6.092807, 7.027923, 5.889668, 7.472
Train Iter 319, 2.933627, 4.853130, 7.330083, 5.863628, 7.386
Train Iter 320, 3.816414, 4.809915, 7.096131, 5.805225, 7.106
Train Iter 321, 2.864225, 5.234708, 8.083615, 5.980690, 7.283
Train Iter 322, 3.274572, 5.174836, 7.211635, 5.716009, 6.884
Train Iter 323, 2.485009, 5.891203, 6.799372, 5.931172, 7.358
Train Iter 324, 2.176309, 4.494300, 7.687151, 6.088855, 7.582
Train Iter 325, 5.852588, 4.644388, 7.090549, 5.882443, 7.269
Train Iter 326, 2.703684, 5.915515, 7.390091, 5.905009, 7.471
Train Iter 327, 2.935034, 4.272418, 7.344039, 5.951495, 7.732
Train Iter 328, 2.736812, 4.371522, 7.581018, 5.997207, 7.452
Train Iter 329, 2.519741, 4.599504, 7.189280, 5.845341, 7.224
Train Iter 330, 1.613294, 4.902694, 6.869584, 5.807897, 7.595
Train Iter 331, 1.558132, 4.465817, 6.792637, 6.006106, 7.398
