id,acc,pre,rec,f1s,iou
1135,0.943327,0.899628,0.937984,0.918406,0.849123
1136,0.836413,0.738095,0.767327,0.752427,0.603113
1137,0.959031,0.826923,0.977273,0.895833,0.811321
1138,0.733574,0.545977,0.593750,0.568862,0.397490
1139,0.799448,0.706897,0.683333,0.694915,0.532468
1140,0.948691,0.847222,0.953125,0.897059,0.813333
1141,0.693629,0.723404,0.527950,0.610413,0.439276
1142,0.915750,0.900000,0.861702,0.880435,0.786408
1143,0.528974,0.621622,0.085185,0.149837,0.080986
1144,0.898323,0.956897,0.816176,0.880952,0.787234
1145,0.766518,0.635246,0.691964,0.662393,0.495208
1146,0.936787,0.913793,0.909871,0.911828,0.837945
1147,0.743735,0.741007,0.547872,0.629969,0.459821
1148,0.519710,0.666667,0.045977,0.086022,0.044944
1149,0.859326,0.833922,0.813793,0.823735,0.700297
1150,0.636346,0.447581,0.513889,0.478448,0.314448
1151,0.944151,0.883077,0.966330,0.922830,0.856716
1152,0.698927,0.629630,0.480226,0.544872,0.374449
1153,0.895792,0.848606,0.862348,0.855422,0.747368
1154,0.477422,0.145833,0.029661,0.049296,0.025271
1155,0.731827,0.744526,0.523077,0.614458,0.443478
1156,0.862917,0.739837,0.838710,0.786177,0.647687
1157,0.960819,0.837989,0.967742,0.898204,0.815217
1158,0.790656,0.668421,0.686486,0.677333,0.512097
1159,0.586777,0.356643,0.320755,0.337748,0.203187
1160,0.851364,0.555160,0.906977,0.688742,0.525253
1161,0.776357,0.732601,0.699301,0.715564,0.557103
1162,0.447104,0.168539,0.049020,0.075949,0.039474
1163,0.707549,0.918033,0.434109,0.589474,0.417910
1164,0.761003,0.551282,0.697297,0.615752,0.444828
1165,0.882327,0.801105,0.823864,0.812325,0.683962
1166,0.724240,0.570000,0.593750,0.581633,0.410072
1167,0.741060,0.554622,0.663317,0.604119,0.432787
1168,0.743510,0.870968,0.506250,0.640316,0.470930
1169,0.775695,0.619266,0.692308,0.653753,0.485612
1170,0.900893,0.943590,0.821429,0.878282,0.782979
1171,0.812864,0.843750,0.680672,0.753488,0.604478
1172,0.868196,0.850679,0.796610,0.822757,0.698885
1173,0.899407,0.768182,0.884817,0.822384,0.698347
1174,0.666961,0.632353,0.479554,0.545455,0.375000
1175,0.894045,0.826733,0.847716,0.837093,0.719828
1176,0.867046,0.937888,0.751244,0.834254,0.715640
1177,0.789547,0.913043,0.600000,0.724138,0.567568
1178,0.851776,0.705660,0.842342,0.767967,0.623333
1179,0.810155,0.810811,0.666667,0.731707,0.576923
1180,0.969320,0.951220,0.955882,0.953545,0.911215
1181,0.827377,0.956204,0.664975,0.784431,0.645320
1182,0.877802,0.922330,0.785124,0.848214,0.736434
1183,0.845600,0.983957,0.696970,0.815965,0.689139
1184,0.953872,0.896714,0.945545,0.920482,0.852679
1185,0.720629,0.658537,0.537313,0.591781,0.420233
1186,0.796726,0.672043,0.694444,0.683060,0.518672
1187,0.747881,0.589831,0.719008,0.648045,0.479339
1188,0.769767,0.769231,0.622407,0.688073,0.524476
1189,0.867022,0.890244,0.764398,0.822535,0.698565
1190,0.764549,0.692737,0.623116,0.656085,0.488189
1191,0.542508,0.709677,0.100917,0.176707,0.096916
1192,0.628993,0.776471,0.292035,0.424437,0.269388
1193,0.737498,0.757353,0.530928,0.624242,0.453744
1194,0.917825,0.982558,0.840796,0.906166,0.828431
1195,0.874522,0.800813,0.838298,0.819127,0.693662
1196,0.706391,0.630303,0.517413,0.568306,0.396947
1197,0.874236,0.822917,0.849462,0.835979,0.718182
1198,0.922615,0.971119,0.862179,0.913413,0.840625
1199,0.681832,0.643678,0.476596,0.547677,0.377104
1200,0.944960,0.843750,0.949749,0.893617,0.807692
1201,0.880011,0.946565,0.789809,0.861111,0.756098
1202,0.910015,0.880342,0.914201,0.896952,0.813158
1203,0.517896,0.425000,0.125461,0.193732,0.107256
1204,0.556410,0.339623,0.225000,0.270677,0.156522
1205,0.943388,0.957672,0.900498,0.928205,0.866029
1206,0.874774,0.961111,0.762115,0.850123,0.739316
1207,0.867183,0.877273,0.784553,0.828326,0.706960
1208,0.647540,0.844444,0.320675,0.464832,0.302789
1209,0.928459,0.854460,0.910000,0.881356,0.787879
1210,0.792799,0.746835,0.651934,0.696165,0.533937
1211,0.950662,0.966851,0.911458,0.938338,0.883838
1212,0.798619,0.724280,0.721311,0.722793,0.565916
1213,0.870540,0.914163,0.780220,0.841897,0.726962
1214,0.978555,0.947222,1.000000,0.972896,0.947222
1215,0.930466,0.892442,0.941718,0.916418,0.845730
1216,0.699511,0.712707,0.498069,0.586364,0.414791
1217,0.785054,0.744939,0.691729,0.717349,0.559271
1218,0.853824,0.723077,0.796610,0.758065,0.610390
1219,0.498051,0.000000,0.000000,0.000000,0.000000
1220,0.476032,0.088235,0.011450,0.020270,0.010239
1221,0.803859,0.750000,0.675824,0.710983,0.551570
1222,0.884309,0.939560,0.788018,0.857143,0.750000
1223,0.891674,0.891667,0.832685,0.861167,0.756184
1224,0.471709,0.128571,0.046632,0.068441,0.035433
1225,0.769932,0.638095,0.670000,0.653659,0.485507
1226,0.762856,0.644809,0.634409,0.639566,0.470120
1227,0.738192,0.867925,0.539589,0.665461,0.498645
1228,0.848037,0.655052,0.870370,0.747515,0.596825
1229,0.901366,0.949074,0.823293,0.881720,0.788462
1230,0.928182,0.747604,1.000000,0.855576,0.747604
1231,0.784877,0.658986,0.697561,0.677725,0.512545
1232,0.482470,0.068966,0.010471,0.018182,0.009174
1233,0.885792,0.977778,0.776471,0.865574,0.763006
1234,0.954239,0.965714,0.918478,0.941504,0.889474
1235,0.842476,0.917526,0.714859,0.803612,0.671698
1236,0.717762,0.607509,0.659259,0.632327,0.462338
1237,0.931595,0.892157,0.900990,0.896552,0.812500
1238,0.472565,0.296992,0.302682,0.299810,0.176339
1239,0.913667,0.960976,0.841880,0.897494,0.814050
1240,0.888332,0.887097,0.812808,0.848329,0.736607
1241,0.957232,0.948097,0.944828,0.946459,0.898361
1242,0.739451,0.558140,0.638298,0.595533,0.424028
1243,0.736631,0.605405,0.595745,0.600536,0.429119
1244,0.928920,0.779070,0.957143,0.858974,0.752809
1245,0.770870,0.520161,0.737143,0.609929,0.438776
1246,0.929113,0.913580,0.880952,0.896970,0.813187
1247,0.808735,0.666667,0.731183,0.697436,0.535433
1248,0.852991,0.947761,0.717514,0.816720,0.690217
1249,0.884793,0.836158,0.817680,0.826816,0.704762
1250,0.946255,0.960452,0.904255,0.931507,0.871795
1251,0.756619,0.838129,0.622995,0.714724,0.556086
1252,0.901357,0.714286,0.888158,0.791789,0.655340
1253,0.546955,0.274112,0.325301,0.297521,0.174757
1254,0.810859,0.807910,0.680952,0.739018,0.586066
1255,0.960884,0.894444,0.952663,0.922636,0.856383
1256,0.514409,0.238636,0.247059,0.242775,0.138158
1257,0.692050,0.653226,0.455056,0.536424,0.366516
1258,0.496492,0.205128,0.143713,0.169014,0.092308
1259,0.692771,0.776786,0.428571,0.552381,0.381579
1260,0.713435,0.596685,0.551020,0.572944,0.401487
1261,0.952404,0.942675,0.919255,0.930818,0.870588
1262,0.877062,0.812207,0.823810,0.817967,0.692000
1263,0.915488,0.806604,0.900000,0.850746,0.740260
1264,0.740618,0.719444,0.719444,0.719444,0.561822
1265,0.906724,0.822878,0.902834,0.861004,0.755932
1266,0.663762,0.457711,0.508287,0.481675,0.317241
1267,0.803445,0.874346,0.652344,0.747204,0.596429
1268,0.902450,0.870370,0.854545,0.862385,0.758065
1269,0.826025,0.819209,0.707317,0.759162,0.611814
1270,0.566619,0.333333,0.435644,0.377682,0.232804
1271,0.877542,0.875000,0.801762,0.836782,0.719368
1272,0.569585,0.650000,0.176471,0.277580,0.161157
1273,0.438340,0.084112,0.044776,0.058442,0.030100
1274,0.775193,0.801527,0.593220,0.681818,0.517241
1275,0.792443,0.712264,0.692661,0.702326,0.541219
1276,0.831341,0.845000,0.719149,0.777011,0.635338
1277,0.896562,0.961783,0.803191,0.875362,0.778351
1278,0.979490,0.904762,0.988439,0.944751,0.895288
1279,0.703704,0.618280,0.532407,0.572139,0.400697
1280,0.772235,0.786667,0.598985,0.680115,0.515284
1281,0.624855,0.434783,0.476190,0.454545,0.294118
1282,0.515011,0.458333,0.052632,0.094421,0.049550
1283,0.662007,0.461207,0.537688,0.496520,0.330247
1284,0.844781,0.657143,0.807018,0.724409,0.567901
1285,0.909333,0.995816,0.820690,0.899811,0.817869
1286,0.834014,0.843511,0.751701,0.794964,0.659701
1287,0.840921,0.948529,0.693548,0.801242,0.668394
1288,0.893077,0.857143,0.846154,0.851613,0.741573
1289,0.896484,0.933735,0.811518,0.868347,0.767327
1290,0.929886,0.870270,0.899441,0.884615,0.793103
1291,0.890317,0.769231,0.848485,0.806916,0.676329
1292,0.788900,0.864865,0.592593,0.703297,0.542373
1293,0.568027,0.346154,0.367347,0.356436,0.216867
1294,0.935724,0.861210,0.945312,0.901304,0.820339
1295,0.977723,0.868293,1.000000,0.929504,0.868293
1296,0.829012,0.813665,0.708108,0.757225,0.609302
1297,0.849378,0.832258,0.741379,0.784195,0.645000
1298,0.685374,0.491150,0.566327,0.526066,0.356913
1299,0.766562,0.626050,0.689815,0.656388,0.488525
1300,0.557050,0.434783,0.177515,0.252101,0.144231
1301,0.759496,0.669065,0.592357,0.628378,0.458128
1302,0.755543,0.736318,0.609053,0.666667,0.500000
1303,0.752729,0.516807,0.694915,0.592771,0.421233
1304,0.840622,0.829932,0.721893,0.772152,0.628866
1305,0.753787,0.610169,0.620690,0.615385,0.444444
1306,0.926346,0.819672,0.957854,0.883392,0.791139
1307,0.924072,0.848485,0.898396,0.872727,0.774194
1308,0.910688,0.860360,0.876147,0.868182,0.767068
1309,0.784014,0.663366,0.683673,0.673367,0.507576
1310,0.767975,0.888199,0.569721,0.694175,0.531599
1311,0.795585,0.367442,0.790000,0.501587,0.334746
1312,0.902058,0.865979,0.848485,0.857143,0.750000
1313,0.734756,0.608247,0.598985,0.603581,0.432234
1314,0.437086,0.000000,0.000000,0.000000,0.000000
1315,0.885897,0.827778,0.823204,0.825485,0.702830
1316,0.900524,0.926136,0.823232,0.871658,0.772512
1317,0.943138,0.770335,0.964072,0.856383,0.748837
1318,0.555679,0.300000,0.353933,0.324742,0.193846
1319,0.787039,0.712000,0.709163,0.710579,0.551084
1320,0.590695,0.779221,0.215054,0.337079,0.202703
1321,0.798071,0.797927,0.666667,0.726415,0.570370
1322,0.751881,0.618605,0.645631,0.631829,0.461806
1323,0.706434,0.511976,0.712500,0.595819,0.424318
1324,0.916071,0.932039,0.857143,0.893023,0.806723
1325,0.803863,0.589744,0.766667,0.666667,0.500000
1326,0.541287,0.218543,0.261905,0.238267,0.135246
1327,0.765469,0.522989,0.659420,0.583333,0.411765
1328,0.796523,0.738397,0.708502,0.723140,0.566343
1329,0.788733,0.661202,0.679775,0.670360,0.504167
1330,0.786188,0.756579,0.730159,0.743134,0.591260
1331,0.737944,0.681481,0.647887,0.664260,0.497297
1332,0.971917,0.887324,0.984375,0.933333,0.875000
1333,0.793497,0.701835,0.701835,0.701835,0.540636
1334,0.959345,0.851852,0.964072,0.904494,0.825641
1335,0.442101,0.025641,0.010870,0.015267,0.007692
1336,0.845262,0.987013,0.694064,0.815013,0.687783
1337,0.903365,0.787500,0.895735,0.838137,0.721374
1338,0.908331,0.900763,0.836879,0.867647,0.766234
1339,0.884273,0.734884,0.863388,0.793970,0.658333
1340,0.913758,0.829493,0.891089,0.859189,0.753138
1341,0.875846,0.939891,0.771300,0.847291,0.735043
1342,0.571747,0.380117,0.325000,0.350404,0.212418
1343,0.506689,1.000000,0.013378,0.026403,0.013378
1344,0.922406,0.954918,0.866171,0.908382,0.832143
1345,0.954199,0.871795,0.949721,0.909091,0.833333
1346,0.837868,0.895288,0.712500,0.793503,0.657692
1347,0.790375,0.867769,0.606936,0.714286,0.555556
1348,0.743911,0.761628,0.562232,0.646914,0.478102
1349,0.730224,0.547264,0.611111,0.577428,0.405904
1350,0.734739,0.571429,0.621762,0.595533,0.424028
1351,0.914230,0.936803,0.863014,0.898396,0.815534
1352,0.868134,0.974820,0.752778,0.849530,0.738420
1353,0.997653,1.000000,0.995305,0.997647,0.995305
1354,0.812879,0.901163,0.656780,0.759804,0.612648
1355,0.583139,0.331579,0.372781,0.350975,0.212838
1356,0.908527,0.860697,0.865000,0.862843,0.758772
1357,0.940476,0.904040,0.913265,0.908629,0.832558
1358,0.931973,0.872549,0.908163,0.890000,0.801802
1359,0.856577,0.765690,0.813333,0.788793,0.651246
1360,0.938152,0.882051,0.914894,0.898172,0.815166
1361,0.861120,0.867052,0.761421,0.810811,0.681818
1362,0.956048,0.939163,0.942748,0.940952,0.888489
1363,0.840157,0.880952,0.714976,0.789333,0.651982
1364,0.927984,0.978417,0.860759,0.915825,0.844720
1365,0.729384,0.557522,0.630000,0.591549,0.420000
1366,0.639024,0.475000,0.417582,0.444444,0.285714
1367,0.813819,0.693467,0.730159,0.711340,0.552000
1368,0.882872,0.771044,0.894531,0.828210,0.706790
1369,0.973519,0.935323,0.969072,0.951899,0.908213
1370,0.939570,0.917476,0.908654,0.913043,0.840000
1371,0.945198,0.896440,0.955172,0.924875,0.860248
1372,0.739912,0.843137,0.505882,0.632353,0.462366
1373,0.515879,0.777778,0.035176,0.067308,0.034826
1374,0.893811,0.955446,0.804167,0.873303,0.775100
1375,0.959828,0.947791,0.944000,0.945892,0.897338
1376,0.778141,0.873333,0.590090,0.704301,0.543568
1377,0.939337,0.961538,0.901639,0.930626,0.870253
1378,0.738356,0.689320,0.594142,0.638202,0.468647
1379,0.930617,0.886486,0.896175,0.891304,0.803922
1380,0.686902,0.743842,0.483974,0.586408,0.414835
1381,0.859002,0.883978,0.754717,0.814249,0.686695
1382,0.803709,0.729730,0.692308,0.710526,0.551020
1383,0.708955,0.939759,0.426230,0.586466,0.414894
1384,0.708028,0.626263,0.548673,0.584906,0.413333
1385,0.673214,0.840000,0.375000,0.518519,0.350000
1386,0.804996,0.703349,0.717073,0.710145,0.550562
1387,0.959702,0.949367,0.941423,0.945378,0.896414
1388,0.649756,0.945205,0.306667,0.463087,0.301310
1389,0.923355,0.976879,0.853535,0.911051,0.836634
1390,0.876484,0.851852,0.800995,0.825641,0.703057
1391,0.818906,0.918367,0.658537,0.767045,0.622120
1392,0.719158,0.877193,0.462963,0.606061,0.434783
1393,0.899528,0.805907,0.880184,0.841410,0.726236
1394,0.791964,0.653543,0.741071,0.694561,0.532051
1395,0.837174,0.713147,0.802691,0.755274,0.606780
1396,0.699984,0.561983,0.591304,0.576271,0.404762
1397,0.778463,0.707483,0.626506,0.664537,0.497608
1398,0.814145,0.680000,0.735135,0.706494,0.546185
1399,0.812058,0.909091,0.659341,0.764331,0.618557
1400,0.763441,0.761062,0.569536,0.651515,0.483146
1401,0.915398,0.746212,0.947115,0.834746,0.716364
1402,0.884382,0.930851,0.791855,0.855746,0.747863
1403,0.508731,0.292308,0.095960,0.144487,0.077869
1404,0.814867,0.727700,0.731132,0.729412,0.574074
1405,0.785784,0.748837,0.670833,0.707692,0.547619
1406,0.922179,0.771429,1.000000,0.870968,0.771429
1407,0.843281,0.929293,0.713178,0.807018,0.676471
1408,0.897295,0.848039,0.848039,0.848039,0.736170
1409,0.650312,0.437500,0.461078,0.448980,0.289474
1410,0.832948,0.876652,0.721014,0.791252,0.654605
1411,0.872335,0.726829,0.837079,0.778068,0.636752
1412,0.788595,0.850000,0.663664,0.745363,0.594086
1413,0.910378,0.704846,0.930233,0.802005,0.669456
1414,0.873325,0.762431,0.816568,0.788571,0.650943
1415,0.754932,0.627451,0.640000,0.633663,0.463768
1416,0.578905,0.465517,0.264706,0.337500,0.203008
1417,0.770047,0.685567,0.645631,0.665000,0.498127
1418,0.937344,0.881720,0.911111,0.896175,0.811881
1419,0.921579,0.934426,0.863636,0.897638,0.814286
1420,0.692962,0.716867,0.474104,0.570743,0.399329
1421,0.926176,0.705128,0.964912,0.814815,0.687500
1422,0.874469,0.932642,0.772532,0.845070,0.731707
1423,0.823785,0.820598,0.764706,0.791667,0.655172
1424,0.663484,0.431111,0.538889,0.479012,0.314935
1425,0.892861,0.716346,0.881657,0.790451,0.653509
1426,0.856026,0.851429,0.756345,0.801075,0.668161
1427,0.754447,0.612565,0.632432,0.622340,0.451737
1428,0.948062,0.891509,0.935644,0.913043,0.840000
1429,0.874854,0.822581,0.805263,0.813830,0.686099
1430,0.532353,0.375000,0.199115,0.260116,0.149502
1431,0.940494,0.923529,0.902299,0.912791,0.839572
1432,0.956683,0.857843,0.961538,0.906736,0.829384
1433,0.946063,0.857143,0.940541,0.896907,0.813084
1434,0.802772,0.815217,0.714286,0.761421,0.614754
1435,0.962450,0.926531,0.957806,0.941909,0.890196
1436,0.720412,0.614213,0.573460,0.593137,0.421603
1437,0.526755,0.377778,0.153153,0.217949,0.122302
1438,0.889183,0.931250,0.796791,0.858790,0.752525
1439,0.764557,0.842857,0.567308,0.678161,0.513043
1440,0.916770,0.966480,0.843902,0.901042,0.819905
1441,0.931751,0.891697,0.921642,0.906422,0.828859
1442,0.626839,0.467949,0.392473,0.426901,0.271375
1443,0.792064,0.835938,0.618497,0.710963,0.551546
1444,0.668721,0.838710,0.376812,0.520000,0.351351
1445,0.879524,0.941176,0.778761,0.852300,0.742616
1446,0.769838,0.600000,0.718310,0.653846,0.485714
1447,0.929805,0.942708,0.878641,0.909548,0.834101
1448,0.815139,0.756757,0.707071,0.731070,0.576132
1449,0.963815,0.827907,0.988889,0.901266,0.820276
1450,0.930860,0.838462,0.893443,0.865079,0.762238
1451,0.672293,0.537037,0.522523,0.529680,0.360248
1452,0.790558,0.902098,0.605634,0.724719,0.568282
1453,0.806370,0.964602,0.619318,0.754325,0.605556
1454,0.808386,0.897059,0.658273,0.759336,0.612040
1455,0.943335,0.960000,0.898396,0.928177,0.865979
1456,0.704662,0.582609,0.582609,0.582609,0.411043
1457,0.592369,0.916667,0.189655,0.314286,0.186441
1458,0.836465,0.581749,0.854749,0.692308,0.529412
1459,0.860978,0.946809,0.729508,0.824074,0.700787
1460,0.809331,0.831111,0.692593,0.755556,0.607143
1461,0.881732,0.896000,0.814545,0.853333,0.744186
1462,0.836855,0.815668,0.746835,0.779736,0.638989
1463,0.720043,0.638462,0.515528,0.570447,0.399038
1464,0.887585,0.912548,0.821918,0.864865,0.761905
1465,0.875164,0.795455,0.809249,0.802292,0.669856
1466,0.754545,1.000000,0.509091,0.674699,0.509091
1467,0.878505,0.902954,0.801498,0.849206,0.737931
1468,0.764143,0.566372,0.691892,0.622871,0.452297
1469,0.888227,0.827778,0.827778,0.827778,0.706161
1470,0.487179,0.057143,0.021978,0.031746,0.016129
1471,0.666879,0.778626,0.389313,0.519084,0.350515
1472,0.588582,0.326425,0.386503,0.353933,0.215017
1473,0.799203,0.804054,0.646739,0.716867,0.558685
1474,0.648196,0.364017,0.540373,0.435000,0.277955
1475,0.899493,0.878788,0.840580,0.859259,0.753247
1476,0.744348,0.417969,0.722973,0.529703,0.360269
1477,0.959041,0.847926,0.973545,0.906404,0.828829
1478,0.694338,0.643750,0.488152,0.555256,0.384328
1479,0.909955,0.954839,0.831461,0.888889,0.800000
1480,0.867300,0.790960,0.795455,0.793201,0.657277
1481,0.815698,0.837500,0.650485,0.732240,0.577586
1482,0.886677,0.851351,0.832599,0.841871,0.726923
1483,0.957483,0.915842,0.943878,0.929648,0.868545
1484,0.493156,0.393064,0.433121,0.412121,0.259542
1485,0.838395,0.541667,0.871951,0.668224,0.501754
1486,0.667733,0.661290,0.515723,0.579505,0.407960
1487,0.884480,0.925110,0.801527,0.858896,0.752688
1488,0.987339,0.957346,0.990196,0.973494,0.948357
1489,0.816829,0.768212,0.690476,0.727273,0.571429
1490,0.705776,0.682540,0.477778,0.562092,0.390909
1491,0.741820,0.800000,0.513514,0.625514,0.455090
1492,0.711837,0.544186,0.590909,0.566586,0.395270
1493,0.945729,0.900763,0.940239,0.920078,0.851986
1494,0.698205,0.552036,0.570093,0.560920,0.389776
1495,0.664670,0.750000,0.402174,0.523585,0.354633
1496,0.854842,0.945652,0.728033,0.822695,0.698795
1497,0.666658,0.747253,0.371585,0.496350,0.330097
1498,0.899869,0.770925,0.888325,0.825472,0.702811
1499,0.735705,0.539185,0.738197,0.623188,0.452632
1500,0.767217,0.653846,0.639785,0.646739,0.477912
1501,0.752741,0.931818,0.530744,0.676289,0.510903
1502,0.899781,0.803371,0.856287,0.828986,0.707921
1503,0.952002,0.902062,0.935829,0.918635,0.849515
1504,0.802877,0.829167,0.688581,0.752363,0.603030
1505,0.694935,0.783505,0.424581,0.550725,0.380000
1506,0.944580,0.935185,0.914027,0.924485,0.859574
1507,0.563981,0.318182,0.378378,0.345679,0.208955
1508,0.825024,0.926230,0.664706,0.773973,0.631285
1509,0.969594,0.994318,0.940860,0.966851,0.935829
1510,0.972393,0.914573,0.973262,0.943005,0.892157
1511,0.946262,0.845411,0.945946,0.892857,0.806452
1512,0.866891,0.878453,0.771845,0.821705,0.697368
1513,0.657859,0.795455,0.369718,0.504808,0.337621
1514,0.955859,0.924686,0.944444,0.934461,0.876984
1515,0.497739,0.218750,0.241379,0.229508,0.129630
1516,0.788148,0.722222,0.684211,0.702703,0.541667
1517,0.975651,0.960199,0.965000,0.962594,0.927885
1518,0.679794,0.505208,0.518717,0.511873,0.343972
1519,0.651610,0.588235,0.384615,0.465116,0.303030
1520,0.873087,0.729469,0.838889,0.780362,0.639831
1521,0.873768,0.945946,0.760870,0.843373,0.729167
1522,0.841613,0.757493,0.874214,0.811679,0.683047
1523,0.948188,0.943820,0.913043,0.928177,0.865979
1524,0.659434,0.515000,0.488152,0.501217,0.334416
1525,0.883244,0.802817,0.873563,0.836697,0.719243
1526,0.931042,0.927461,0.886139,0.906329,0.828704
1527,0.695836,0.623256,0.542510,0.580087,0.408537
1528,0.655234,0.401042,0.493590,0.442529,0.284133
1529,0.934113,0.886598,0.905263,0.895833,0.811321
1530,0.896018,1.000000,0.792035,0.883951,0.792035
1531,0.839601,0.740741,0.760870,0.750670,0.600858
1532,0.623333,0.551852,0.496667,0.522807,0.353919
1533,0.928020,0.899083,0.894977,0.897025,0.813278
1534,0.920899,0.974093,0.850679,0.908213,0.831858
1535,0.646777,0.418919,0.508197,0.459259,0.298077
1536,0.742956,0.668421,0.596244,0.630273,0.460145
1537,0.942740,0.877358,0.930000,0.902913,0.823009
1538,0.492593,0.190476,0.042328,0.069264,0.035874
1539,0.900236,0.877076,0.877076,0.877076,0.781065
1540,0.844832,0.814433,0.752381,0.782178,0.642276
1541,0.954111,0.912409,0.954198,0.932836,0.874126
1542,0.768632,0.740933,0.627193,0.679335,0.514388
1543,0.671312,0.497854,0.547170,0.521348,0.352584
1544,0.840846,0.716263,0.834677,0.770950,0.627273
1545,0.844363,0.694915,0.854167,0.766355,0.621212
1546,0.908795,0.813472,0.877095,0.844086,0.730233
1547,0.933970,0.913043,0.909449,0.911243,0.836957
1548,0.600625,0.417808,0.512605,0.460377,0.299020
1549,0.544099,0.363636,0.193548,0.252632,0.144578
1550,0.840261,0.759036,0.745562,0.752239,0.602871
1551,0.796986,0.554054,0.820000,0.661290,0.493976
1552,0.891785,0.804762,0.853535,0.828431,0.707113
1553,0.687758,0.520408,0.534031,0.527132,0.357895
1554,0.859301,0.830645,0.798450,0.814229,0.686667
1555,0.945283,0.791855,0.966851,0.870647,0.770925
1556,0.856760,0.888158,0.741758,0.808383,0.678392
1557,0.544425,0.327511,0.357143,0.341686,0.206044
1558,0.853945,0.919431,0.740458,0.820296,0.695341
1559,0.825452,0.698925,0.742857,0.720222,0.562771
1560,0.870595,0.774059,0.837104,0.804348,0.672727
1561,0.882976,0.914286,0.785276,0.844884,0.731429
1562,0.828080,0.768786,0.722826,0.745098,0.593750
1563,0.777060,0.716867,0.632979,0.672316,0.506383
1564,0.901945,0.875576,0.852018,0.863636,0.760000
1565,0.862304,0.737903,0.839450,0.785408,0.646643
1566,0.777499,0.694444,0.672646,0.683371,0.519031
1567,0.721861,0.558824,0.565476,0.562130,0.390947
1568,0.890318,0.837989,0.828729,0.833333,0.714286
1569,0.767500,0.680473,0.625000,0.651558,0.483193
1570,0.778093,0.628906,0.725225,0.673640,0.507886
1571,0.495327,0.000000,0.000000,0.000000,0.000000
1572,0.857204,0.984496,0.723647,0.834154,0.715493
1573,0.970872,0.963542,0.953608,0.958549,0.920398
1574,0.559202,0.363636,0.298507,0.327869,0.196078
1575,0.503014,0.323529,0.047619,0.083019,0.043307
1576,0.898759,0.909434,0.845614,0.876364,0.779935
1577,0.859993,0.827338,0.815603,0.821429,0.696970
1578,0.967918,0.896396,0.975490,0.934272,0.876652
1579,0.917432,0.982456,0.840000,0.905660,0.827586
1580,0.940248,0.857143,0.907563,0.881633,0.788321
1581,0.713135,0.787234,0.480519,0.596774,0.425287
1582,0.741651,0.884058,0.512605,0.648936,0.480315
1583,0.887552,0.885000,0.815668,0.848921,0.737500
1584,0.757986,0.726027,0.582418,0.646341,0.477477
1585,0.839892,0.911458,0.711382,0.799087,0.665399
1586,0.903968,0.809816,0.857143,0.832808,0.713514
1587,0.797526,0.764957,0.699219,0.730612,0.575563
1588,0.818856,0.704348,0.757009,0.729730,0.574468
1589,0.747033,0.927835,0.505618,0.654545,0.486486
1590,0.466449,0.173077,0.147541,0.159292,0.086538
1591,0.700174,0.747863,0.530303,0.620567,0.449871
1592,0.578463,0.316832,0.380952,0.345946,0.209150
1593,0.890884,0.824841,0.893103,0.857616,0.750725
1594,0.877812,0.906832,0.780749,0.839080,0.722772
1595,0.969337,0.938389,0.961165,0.949640,0.904110
1596,0.825212,0.879630,0.701107,0.780287,0.639731
1597,0.490090,0.333333,0.289377,0.309804,0.183295
1598,0.857641,0.862500,0.814159,0.837633,0.720627
1599,0.609304,0.406250,0.410526,0.408377,0.256579
1600,0.890582,0.780374,0.860825,0.818627,0.692946
1601,0.931305,0.784906,0.962963,0.864865,0.761905
1602,0.522331,0.473684,0.340116,0.395939,0.246835
1603,0.941152,0.955665,0.898148,0.926014,0.862222
1604,0.723478,0.722222,0.527027,0.609375,0.438202
1605,0.834060,0.742424,0.720588,0.731343,0.576471
1606,0.810735,0.699029,0.727273,0.712871,0.553846
1607,0.957048,0.919890,0.979412,0.948718,0.902439
1608,0.886381,0.771277,0.843023,0.805556,0.674419
1609,0.724568,0.847619,0.475936,0.609589,0.438424
1610,0.826493,0.781513,0.750000,0.765432,0.620000
1611,0.915823,0.675439,0.950617,0.789744,0.652542
1612,0.759642,0.607656,0.658031,0.631841,0.461818
1613,0.943989,0.951311,0.913669,0.932110,0.872852
1614,0.985816,0.932203,1.000000,0.964912,0.932203
1615,0.755316,0.770701,0.573460,0.657609,0.489879
1616,0.766234,0.689189,0.607143,0.645570,0.476636
1617,0.704930,0.531915,0.555556,0.543478,0.373134
1618,0.843556,0.794286,0.747312,0.770083,0.626126
1619,0.909664,0.943750,0.834254,0.885630,0.794737
1620,0.895406,0.951852,0.818471,0.880137,0.785933
1621,0.926162,0.837500,0.893333,0.864516,0.761364
1622,0.787391,0.666667,0.684211,0.675325,0.509804
1623,0.757732,0.829932,0.559633,0.668493,0.502058
1624,0.638429,0.520833,0.547445,0.533808,0.364078
1625,0.789187,0.903614,0.590551,0.714286,0.555556
1626,0.510802,0.186813,0.250000,0.213836,0.119718
1627,0.586501,0.444444,0.559140,0.495238,0.329114
1628,0.744384,0.664948,0.602804,0.632353,0.462366
1629,0.809607,0.840000,0.659686,0.739003,0.586047
1630,0.742627,0.668919,0.565714,0.613003,0.441964
1631,0.972608,0.838509,0.985401,0.906040,0.828221
1632,0.870860,0.760684,0.839623,0.798206,0.664179
1633,0.653934,0.625000,0.503247,0.557554,0.386534
